UID,GID,JobIDRaw,Group,Account,JobName,TimelimitRaw,Submit,Start,End,State,ExitCode,ReservationId,Reservation,Priority,Eligible,Constraints,SystemCPU,CPUTimeRAW,ElapsedRaw,Layout,NTasks,QOSREQ,QOS,Restarts,WorkDir,ConsumedEnergyRaw,FailedNode,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Partition,Reason,Suspended,AllocNodes,AveRSS,MaxRSS,DerivedExitCode,AveVMSize,MaxVMSize,ReqMem,ReqNodes,NNodes,Planned,PlannedCPURAW,NCPUS,UserCPU,ReqCPUS,TotalCPU,TRESUsageInTot,TRESUsageOutTot,ReqTRES,AllocTRES,TRESUsageInMax,TRESUsageOutMax,Flags,Comment,SystemComment,AdminComment
58232,4067,3036,jlbeck,ven004,check_pe.sh,240,2021-10-11T13:29:35,2021-10-11T13:29:35,2021-10-11T13:29:35,COMPLETED,0:0,,,1,2021-10-11T13:29:35,,00:00:00,0,0,,,,normal,0,/autofs/nccs-svm1_home2/jlbeck/frontier/halo,,,,,,,batch,None,00:00:00,500,,,0:0,,,500M,500,500,00:00:00,0,64000,00:00:00,500,00:00:00,,,billing=500;cpu=500;mem=500M;node=500,billing=64000;cpu=64000;node=500,,,SchedMain,,,
58232,4067,3037,jlbeck,ven004,run.sh,240,2021-10-11T13:29:49,2021-10-11T13:29:49,2021-10-11T13:31:02,FAILED,12:0,,,1,2021-10-11T13:29:49,,00:00:00,4672000,73,,,,normal,0,/autofs/nccs-svm1_home2/jlbeck/frontier/halo,,,,,,,batch,None,00:00:00,500,,,0:0,,,500M,500,500,00:00:00,0,64000,00:00:00,500,00:00:00,,,billing=500;cpu=500;mem=500M;node=500,billing=64000;cpu=64000;node=500,,,SchedMain,,,
58707,29168,3038,ven113_hpl,ven113,hpl_1N,60,2021-10-11T13:33:57,2021-10-11T13:33:57,2021-10-11T13:38:17,NODE_FAIL,0:0,,,1,2021-10-11T13:33:57,,00:00:00,4259840,260,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,,,,,,,batch,None,00:00:00,128,,,0:0,,,128M,128,128,00:00:00,0,16384,00:00:00,8192,00:00:00,,,billing=8192;cpu=8192;mem=128M;node=128,billing=16384;cpu=16384;node=128,,,SchedMain,,,
58707,29168,3039,ven113_hpl,ven113,hpl_1N,60,2021-10-11T13:33:58,2021-10-11T13:34:00,2021-10-11T13:41:37,NODE_FAIL,0:0,,,1,2021-10-11T13:33:58,,00:00:00,7487488,457,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,,,,,,,batch,None,00:00:00,128,,,0:0,,,128M,128,128,00:00:02,16384,16384,00:00:00,8192,00:00:00,,,billing=8192;cpu=8192;mem=128M;node=128,billing=16384;cpu=16384;node=128,,,SchedMain,,,
58707,29168,3040,ven113_hpl,ven113,hpl_1N,60,2021-10-11T13:33:59,2021-10-11T13:34:00,2021-10-11T13:41:37,NODE_FAIL,0:0,,,1,2021-10-11T13:33:59,,00:00:00,7487488,457,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,,,,,,,batch,None,00:00:00,128,,,0:0,,,128M,128,128,00:00:01,8192,16384,00:00:00,8192,00:00:00,,,billing=8192;cpu=8192;mem=128M;node=128,billing=16384;cpu=16384;node=128,,,SchedMain,,,
58707,29168,3041,ven113_hpl,ven113,hpl_1N,60,2021-10-11T13:34:01,2021-10-11T13:34:03,2021-10-11T13:38:17,NODE_FAIL,0:0,,,1,2021-10-11T13:34:01,,00:00:00,4161536,254,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,,,,,,,batch,None,00:00:00,128,,,0:0,,,128M,128,128,00:00:02,16384,16384,00:00:00,8192,00:00:00,,,billing=8192;cpu=8192;mem=128M;node=128,billing=16384;cpu=16384;node=128,,,SchedMain,,,
58707,29168,3042,ven113_hpl,ven113,hpl_1N,60,2021-10-11T13:34:02,2021-10-11T13:34:03,2021-10-11T13:38:17,NODE_FAIL,0:0,,,1,2021-10-11T13:34:02,,00:00:00,4161536,254,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,,,,,,,batch,None,00:00:00,128,,,0:0,,,128M,128,128,00:00:01,8192,16384,00:00:00,8192,00:00:00,,,billing=8192;cpu=8192;mem=128M;node=128,billing=16384;cpu=16384;node=128,,,SchedMain,,,
58707,29168,3043,ven113_hpl,ven113,hpl_1N,60,2021-10-11T13:34:04,2021-10-11T13:34:06,2021-10-11T13:41:37,NODE_FAIL,0:0,,,1,2021-10-11T13:34:04,,00:00:00,7389184,451,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,,,,,,,batch,None,00:00:00,128,,,0:0,,,128M,128,128,00:00:02,16384,16384,00:00:00,8192,00:00:00,,,billing=8192;cpu=8192;mem=128M;node=128,billing=16384;cpu=16384;node=128,,,SchedMain,,,
58707,29168,3044,ven113_hpl,ven113,hpl_1N,60,2021-10-11T13:34:06,2021-10-11T13:34:06,2021-10-11T13:41:37,NODE_FAIL,0:0,,,1,2021-10-11T13:34:06,,00:00:00,7389184,451,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,,,,,,,batch,None,00:00:00,128,,,0:0,,,128M,128,128,00:00:00,0,16384,00:00:00,8192,00:00:00,,,billing=8192;cpu=8192;mem=128M;node=128,billing=16384;cpu=16384;node=128,,,SchedMain,,,
58707,29168,3045,ven113_hpl,ven113,hpl_1N,60,2021-10-11T13:34:09,2021-10-11T13:34:09,2021-10-11T13:41:37,NODE_FAIL,0:0,,,1,2021-10-11T13:34:09,,00:00:00,7340032,448,,,,normal,0,/autofs/nccs-svm1_home1/mcmahon/rocHPL.lockhart440/per-node,,,,,,,batch,None,00:00:00,128,,,0:0,,,128M,128,128,00:00:00,0,16384,00:00:00,8192,00:00:00,,,billing=8192;cpu=8192;mem=128M;node=128,billing=16384;cpu=16384;node=128,,,SchedMain,,,
