Elapsedmins, Nodes
24,1
56,1000
30,512
29,512
29,512
29,512
30,512
30,84
31,3375
23,1
47,4K
17,64
26,16
21,64
4,32
29,32
18,64
6,32
3,1
4,1
4,1
4,9000
26,1K
31,4K
40,3K
4,1
33,3375
4,1
2,1
5,1
5,1
6,1
56,1000
11,1000
8,1000
3,1000
21,1000
23,1000
26,1K
46,4K
31,3375
13,1000
29,4K
40,3K
8,1000
25,1000
26,1K
46,4K
56,1000
31,3375
3,4095
26,1K
31,4K
39,3K
31,3375
1,4095
46,4K
56,1000
26,1K
31,4K
40,3K
31,3375
26,1K
46,4K
56,1000
31,4K
26,1K
39,3K
31,3375
56,1000
26,1K
3,1000
11,1000
9,1000
39,3K
21,1000
23,1000
26,1K
31,3375
3,1000
3,3375
6,1
6,1
3,4K
2,1K
3,2K
3,1K
3,2K
1,2
1,2
3,1K
1,2
26,1K
18,8000
79,8000
3,8000
79,8000
46,4K
116,64
27,64
60,8K
27,64
29,512
113,3200
112,6400
4,8500
27,64
90,1000
56,1728
26,1K
26,64
5,4
10,1000
30,512
33,2K
4,999
52,1000
4,1000
11,1000
9,1000
26,1K
6,3374
23,8000
26,64
31,3375
26,64
5,4095
31,4K
25,1K
27,64
31,512
27,64
27,64
27,64
28,64
27,64
31,512
27,64
28,64
1,7999
29,512
27,64
27,64
26,64
28,64
30,512
27,64
27,64
31,512
27,64
27,64
27,64
4,8750
2,1
2,2
2,2
2,2
1,2
26,1K
4,64
1,1
31,3375
2,1
8,8
8,8
31,4K
10,16
9,16
7,64
6,2
1,182
5,256
56,256
9,8000
33,2K
6,256
35,3375
31,3375
6,256
6,256
25,64
6,64
9,8000
5,256
3,1
4,1
10,8
3,1
5,64
10,8
6,256
4,1
13,16
3,1
11,16
5,64
10,64
7,2
5,256
2,182
3,1
4,1
10,8
10,8
3,1
5,64
7,2
11,1000
9,1000
3,1000
4,1
25,1000
23,1000
25,1000
21,1000
8,1000
12,16
3,1
13,16
5,64
4,1
10,8
3,1
10,8
7,2
3,1
4,1
6,64
12,16
3,1
5,64
56,256
3,1
4,1
7,2
10,8
10,8
3,1
4,1
8,64
7,2
3,1
11,8
4,1
11,8
3,1
9,2
12,64
12,16
13,16
5,1
6,1
7,256
4,64
27,64
7,2
4,64
8,64
7,8
8,8
1,1
1,1
9,16
2,1
11,16
2,1
5,256
8,8
1,182
6,2
7,8
10,16
6,256
9,16
7,64
6,2
1,182
6,256
6,256
40,3K
31,4K
5,256
6,256
5,256
5,256
6,256
6,256
55,256
6,256
5,256
5,256
6,256
26,1K
6,256
33,2K
6,256
2,3373
43,3375
5,256
5,256
6,256
26,1K
27,64
56,1000
4,64
1,1
2,1
8,8
6,256
7,8
11,16
9,16
31,3375
8,64
6,2
1,182
7,256
6,256
5,128
7,256
6,256
6,256
5,256
5,256
5,256
2,1728
5,256
6,256
6,256
5,256
6,256
5,4K
31,3375
6,256
92,1000
6,256
31,512
9,3200
8,6400
5,256
6,256
5,256
5,256
51,5832
26,1K
33,2K
2,1727
40,3K
56,1728
27,64
4,64
1,1
2,1
8,8
7,8
10,16
9,16
8,64
6,2
1,182
56,1000
43,3375
31,4K
3,1000
9,1000
5,256
25,1000
31,3375
93,1000
27,64
9,1000
4,64
4,256
5,256
1,1
2,1
8,8
7,8
11,16
9,16
7,64
6,2
1,182
26,1K
33,2K
26,64
4,64
4,256
1,1
2,1
8,8
7,8
10,16
9,16
7,64
6,2
1,182
17,1
30,1
29,2K
57,2K
29,4K
51,5832
56,1000
26,1K
40,3K
56,1728
43,3375
93,1000
1,1
1,1
4,2K
31,3375
26,1K
17,1
26,64
4,64
5,256
1,1
2,1
8,8
7,8
10,16
9,16
7,64
6,2
1,182
40,3K
26,64
4,64
4,256
1,1
2,1
8,8
7,8
10,16
9,16
7,64
6,2
1,182
27,8000
31,4K
5,3375
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
6,4
5,4
5,4
5,4
5,4
5,4
5,4
6,4
6,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
6,4
5,4
5,4
6,4
6,4
5,4
5,4
6,4
5,4
5,4
5,4
5,4
5,4
6,4
6,4
6,4
6,4
6,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
6,4
5,4
5,4
6,4
5,4
5,4
5,4
6,4
5,4
5,4
5,4
5,4
5,4
6,4
5,4
5,4
5,4
6,4
6,4
6,4
5,4
5,4
5,4
6,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
6,4
6,4
5,4
5,4
6,4
5,4
6,4
6,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
19,1060
17,1
5,4
5,4
6,4
6,4
6,4
6,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
5,4
6,4
5,4
17,1
26,64
4,64
4,256
1,1
2,1
8,8
7,8
11,16
9,16
38,64
6,2
1,182
26,1K
1,1
1,1
1,1
1,1
3,1000
2,2046
17,1
26,64
33,2K
4,64
4,256
11,1000
1,1
2,1
8,8
7,8
11,16
9,16
7,64
6,2
1,182
26,1K
5,4K
23,1000
25,1000
4,1
32,3375
26,64
4,64
4,256
1,1
2,1
8,8
7,8
1,1
10,16
26,1K
9,16
7,64
6,2
1,182
5,16
22,256
17,1
26,64
4,64
5,256
1,1
2,1
8,8
7,8
10,16
26,1K
9,16
7,64
6,2
1,182
22,256
22,256
5,16
5,16
5,16
5,16
10,64
10,64
10,64
17,1
27,64
4,64
5,256
1,1
2,1
8,8
7,8
10,16
9,16
7,64
6,2
1,182
92,1000
17,1
27,64
4,64
31,4K
4,256
1,1
2,1
8,8
8,8
11,16
9,16
7,64
6,2
1,182
17,1
27,64
4,64
4,256
1,1
2,1
8,8
7,8
10,16
9,16
7,64
6,2
1,182
26,1K
31,4K
17,1
26,64
4,64
4,256
1,1
2,1
8,8
7,8
10,16
9,16
7,64
6,2
1,182
3,1000
25,1000
96,1000
17,1
26,64
4,64
4,256
1,1
2,1
8,8
7,8
10,16
9,16
7,64
6,2
1,182
26,1K
17,1
27,64
4,64
4,256
1,1
2,1
8,8
7,8
11,16
9,16
7,64
6,2
1,182
16,3375
18,4K
3,999
42,1
17,1
25,64
4,64
4,256
1,1
3,1000
2,1
8,8
7,8
10,16
9,16
7,64
6,2
1,182
43,3375
47,4K
27,64
5,64
4,256
1,1
11,1000
2,1
8,8
7,8
30,3375
11,16
5,4095
9,16
7,64
6,2
1,182
7,64
7,64
3,64
28,64
4,64
4,256
1,1
2,1
8,8
7,8
11,16
9,16
8,64
3,64
6,2
9,1000
25,1000
33,2K
26,1K
23,1000
13,1K
3,1023
26,1K
23,64
3,3374
36,3375
21,1000
27,64
4,64
4,256
1,1
2,1
8,8
7,8
10,16
9,16
7,64
2,8
3,64
26,1K
26,64
4,64
4,256
1,1
2,1
8,8
7,8
10,16
9,16
7,64
92,1000
3,64
6,2
25,64
4,64
1,1
3,1000
2,1
8,8
8,8
8,1000
11,16
9,16
7,64
26,1K
56,1728
26,64
4,64
11,1000
4,256
1,1
2,1
8,8
7,8
9,1000
10,16
1,1
9,16
7,64
30,2K
26,64
3,64
4,64
4,256
33,2K
1,1
1,1
2,1
8,8
7,8
10,16
1,512
9,16
26,1K
7,64
3,2K
3,64
6,4K
6,2
1,182
1,2K
47,4K
3,1
3,1
25,8000
5,512
7,2K
6,512
10,4K
8,2K
31,4K
27,64
4,64
4,256
1,1
1,1
2,1
8,8
7,8
10,16
9,16
3,1000
20,8000
5,512
5,512
13,8K
10,8500
1,2K
5,512
7,2K
27,64
4,64
4,256
5,512
1,1
7,2K
1,1
2,1
8,8
7,8
8,3K
10,16
9,16
28,1728
6,512
26,1K
51,5832
1,2K
6,512
7,2K
33,2K
18,3375
1,2K
1,2K
1,4K
1,4K
2,4K
26,64
4,64
4,256
5,512
1,1
10,4K
1,1
2,1
8,8
7,8
6,512
10,16
9,16
29,3375
5,512
2,8K
2,8K
2,8K
5,512
30,2K
6,512
7,2K
26,1K
46,4K
6,512
56,1000
32,2K
10,4K
6,512
26,64
4,64
5,256
5,512
1,1
1,1
2,1
8,8
7,8
6,512
10,16
9,16
5,512
5,512
5,512
5,512
5,512
2,999
91,1000
5,512
6,512
1,2K
26,1K
6,512
26,64
4,64
4,256
5,512
1,1
1,1
2,1
9,8
7,8
10,16
9,16
5,512
7,2K
1,2K
5,512
7,2K
3,256
4,256
3,3374
4,256
5,512
8,2K
4,1727
6,512
4,256
6,512
4,256
5,512
4,256
4,256
6,512
4,256
1,2K
4,256
4,256
7,2K
25,64
6,256
6,64
6,256
6,512
4,256
1,1
1,1
2,1
8,8
6,512
7,8
10,16
9,16
7,64
3,256
4,256
6,512
4,9071
3,1000
9,1000
9,1000
11,1000
23,1000
6,4
5,4
7,280
2,4
3,1000
9,1000
8,1000
11,1000
23,1000
3,4
4,24
4,9000
4,8800
3,1000
8,1000
9,1000
11,1000
32,1000
4,9000
26,1K
33,2K
40,3K
47,4K
27,8K
7,64
4,9000
56,1000
7,64
3,3375
31,4K
7,64
3,8000
7,64
26,1K
7,64
33,2K
7,64
40,3K
4,3374
7,64
31,3375
7,64
56,1000
7,64
7,64
8,64
47,4K
7,64
7,64
7,64
2,8191
60,8K
7,64
7,64
7,64
31,4K
5,7998
13,8000
7,64
56,1000
7,64
7,64
26,1K
7,64
33,2K
7,64
7,64
7,64
7,64
31,3375
56,1000
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
4,64
3,63
7,64
7,64
7,64
31,4K
7,64
7,64
5,8000
3,1000
7,64
8,1000
7,64
5,1000
7,64
26,1K
7,64
33,2K
11,1000
7,64
7,64
7,64
57,1000
7,64
13,3375
7,64
7,64
7,64
23,1000
7,64
34,1K
33,2K
7,64
25,1000
21,1000
7,64
93,1000
7,64
57,1728
2,3375
52,5832
7,64
12,8000
8,64
7,64
7,64
7,64
7,64
7,64
4,8500
7,64
7,64
7,64
7,64
29,600
7,64
4,8
7,64
7,64
7,64
32,4K
6,7999
7,64
8,8000
9,64
3,64
3,3374
7,64
31,3375
7,64
34,2K
27,1K
7,64
3,3374
7,64
56,1000
7,64
7,64
7,1728
7,64
7,64
7,64
7,64
1,32
1,1
4,512
7,64
4,512
1,64
20,512
2,128
3,1
1,1
7,64
1,1
7,64
7,64
7,64
1,64
1,512
7,64
7,64
12,64
32,600
8,64
22,4K
7,64
56,1000
3,4
31,3375
7,64
7,64
14,8
14,8
5,4K
1,4
25,1000
5,4
7,64
7,64
7,1
7,64
7,64
1,1
7,64
7,64
156,8
14,8
7,64
7,64
7,64
7,64
7,64
7,64
7,64
11,64
7,64
8,64
8,64
8,64
8,64
7,64
8,64
8,64
8,64
7,64
7,64
8,384
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
28,512
29,512
29,512
29,512
29,512
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
56,1000
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
30,2K
7,64
7,64
7,64
7,64
12,4K
7,64
7,64
7,64
7,64
18,64
7,64
7,64
18,64
7,64
7,64
7,64
7,64
18,64
7,64
7,64
7,64
7,64
7,64
7,64
1,1
8,64
8,64
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
7,64
7,64
7,64
7,64
3,1
14,8
15,8
14,8
14,8
14,8
14,8
14,8
15,8
14,8
14,8
15,8
14,8
15,8
15,8
15,8
15,8
14,8
14,8
14,8
14,8
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
2,1
19,256
7,64
7,64
7,64
7,64
7,64
7,64
1,1
7,64
7,64
7,64
7,64
6,7998
7,64
7,64
12,1728
7,64
7,64
2,3200
1,1
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,1K
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
1,8
7,64
7,64
30,2K
1,2K
10,5832
1,2K
1,2K
1,2K
1,2K
1,2K
1,2K
16,1K
2,4K
6,2K
1,1K
1,2K
1,1K
58,1728
1,2K
1,2K
1,2K
56,1728
1,2K
3,1000
7,64
7,64
11,1000
7,64
7,64
1,2K
7,64
7,64
30,2K
7,64
7,64
7,64
7,64
7,64
7,64
1,2K
7,64
7,64
7,64
7,64
9,1000
7,64
7,64
7,64
7,64
21,1000
23,1000
25,1000
25,1000
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
2,84
1,128
7,64
7,64
7,64
7,64
7,64
2,2
7,64
7,64
7,64
16,1
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
7,64
3,1000
7,64
7,64
7,64
7,64
11,1000
8,64
8,64
7,64
7,64
1,512
1,512
7,64
7,64
1,512
7,64
7,64
40,1
7,64
7,64
8,64
8,64
1,1
2,512
2,64
237,1
30,2K
8,1
1,512
4,2K
1,1
1,2
20,6400
24,2K
7,1
2,1
13,1
643,512
13,1
2,1
31,2K
1,2K
3,1
13,1
2,1
2,1
2,1
9,1
8,8
11,1000
7,2
13,1
31,2K
25,2
25,2
26,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
1,16
2,84
25,2
21,1000
6,2
4,16
2,128
4,2
26,2
1,1
3,32
4,8
4,2
3,2
17,72
11,144
10,8
30,2K
13,288
4,2
1,1
6,16
5,16
114,1
25,1
2,40
6,2
7,4
6,8
6,16
10,32
9,64
11,128
6,256
2,1
3,128
14,64
5,4
67,1
1,1
28,1
6,2
7,4
6,8
7,16
11,32
10,64
11,128
682,1K
31,2K
9,32
6,32
11,60
11,16
4,64
22,32
3,256
10,512
5,4
20,2016
2,1
34,1
9,288
10,288
57,2
6,2
7,4
6,8
6,16
10,32
10,64
12,128
18,256
30,2K
1,2
2,4
2,8
2,16
3,32
3,64
4,128
6,256
15,512
2,1
18,1
8,1
5,1
4,4
60,1
7,1
9,288
58,2K
11,144
59,2
1,1
1,2
3,4
4,8
3,16
4,32
6,64
7,128
8,256
15,512
23,1K
6,32
1,1
1,1
22,1000
18,60
34,4
2,1
49,4
13,144
25,1000
7,1
2,1
8,1
3,2
3,4
2,1
17,1
9,64
28,1000
8,1
15,64
5,64
1,1
1,2
18,8
27,384
41,4
15,64
1,1
4,4
10,128
9,128
9,256
2,1
1,2
16,1
7,64
54,1
11,1
9,2
3,64
1,2
4,16
4,1
18,1
19,1
35,4
10,1
1,1
20,2K
19,2K
6,16
1,1
23,128
2,5
16,256
1,1
2,1
6,84
5,1
1,1
6,1
30,2K
5,20
11,1
18,2K
8,16
1,20
9,64
5,20
3,128
3,5
33,2
6,128
3,2
28,84
3,1
3,1
3,1
5,4K
39,1
4,1
3,2
3,2
3,2
1,2
4,1
4,1
2,4
2,4
3,4
5,4
8,4
11,2
5,2
14,1
9,2
7,3
7,4
6,5
6,6
6,7
6,8
5,9
5,10
5,11
5,12
19,12
16,15
15,16
10,30
10,32
10,35
9,44
1,1
9,1
24,11
21,1
2,1
1,1
1,1
1,1
27,2K
24,1
47,4
28,4
112,96
10,1
41,4
27,4
3,2047
30,2K
5,1
3,4K
2,4
4,4
30,2K
35,96
12,6400
1,4
5,1
1,4
2,4
4,4
7,4
6,4
5,1
2,2K
3,32
11,128
8,8
2,16
3,32
1,1
1,2
40,384
1,32
2,32
3,32
1,21
7,32
14,32
1,1
1,1
1,1
1,1
1,2
1,2
16,32
1,108
13,32
5,6400
1,512
19,32
17,108
14,1
4,1
22,2
19,6400
30,2K
12,1
81,22
23,88
3,1
1,2
90,1
9,2K
2,2K
4,1
33,1
6,2
3,1000
30,2K
37,2K
11,1000
14,1
40,2
15,1
9,1000
14,2
5,1
3,54
22,1000
4,54
5,1
12,2
1,2K
12,64
5,1
22,108
1,2K
40,32
8,32
5,1
3,54
25,1000
5,1
1,2K
11,8
6,64
9,8
30,2K
20,8
13,8
19,8
3,1
5,2
16,64
5,1
5,2
5,4
5,8
5,16
5,32
5,64
5,128
7,256
7,512
7,1K
7,2K
3,1
2,3200
12,1
1,64
9,4K
1,64
5,5
7,3200
8,2
3,2K
3,3200
9,1000
3,2K
11,1
2,2K
10,128
5,1
1,1
7,1
48,512
5,2
1,2
24,48
18,64
10,128
5,256
1,1
4,384
14,144
7,5
4,16
13,8
23,8
29,8
25,5088
1,1
116,2
11,1
2,2K
13,597
5,32
14,1
4,1
99,484
7,512
91,4
4,2
9,1K
22,2K
10,1
6,1
4,2
1,2K
1,32
1,8
56,2
6,2K
35,4
3,2
3,4
1,64
1,16
1,64
30,2K
25,1000
1,8
52,1
5,1
7,1
56,3K
1,2K
2,2K
1,2K
1,2K
1,2K
1,2K
1,2K
1,2K
15,1
10,128
4,2
1,1
75,4
3,2
12,4
30,2K
12,597
1,64
1,64
1,64
41,4
1,32
35,242
1,32
3,2
4,2
1,32
7,597
1,32
9,2
1,32
1,32
1,2K
1,2K
1,2K
83,2
22,2
1,64
1,64
33,1
7,2
1,64
5,54
1,64
1,64
30,2K
4,2
1,64
1,2
1,4
1,8
1,16
11,32
3,64
5,128
14,256
23,512
1,2
1,4
11,8
1,16
1,32
2,64
3,128
10,256
17,512
20,2
1,2
1,4
2,8
2,16
4,32
6,64
12,128
17,256
27,512
12,1
9,1
12,1
10,1
20,1
29,1
16,1
13,8
10,128
1,1
4,1
2,1K
1,1
10,60
5,120
4,240
5,1
5,2
5,4
2,3200
5,8
5,16
5,32
5,64
6,128
6,256
6,512
6,1K
6,2K
3,16
24,2
10,2
10,4
9,8
10,16
12,32
7,64
10,512
10,1K
13,1
5,2
7,4
6,8
11,1
6,16
9,32
8,64
9,1
11,1
26,5088
7,16
3,3200
4,5
2,2
9,2
3,128
1,2
15,128
1,1
30,2K
11,484
5,2
5,2
5,64
9,2
9,3200
7,3200
7,3200
7,3200
48,3200
96,3200
18,128
52,256
116,1
33,2K
2,480
2,5
1,40
3,1000
11,1000
1,1K
6,40
4,1K
2,1
8,40
2,1000
30,2K
4,8500
4,40
2,1000
23,128
3,50
2,1000
53,512
2,1000
39,2K
2,1000
10,1000
2,1000
12,512
2,1000
20,64
13,2K
21,1000
26,2K
2,1000
2,1000
2,1000
2,2000
2,2000
2,2000
2,2000
2,2000
2,2000
30,2K
28,90
2,2000
2,2000
2,2000
2,2000
9,1000
30,2K
2,50
8,32
7,32
57,1
5,1
10,16
7,32
6,48
6,64
5,80
31,8
23,32
17,48
16,64
14,80
27,1000
39,16
16,64
15,80
37,16
3,1
2,2
20,48
12,16
6,48
5,64
6,80
63,2
47,2
24,4
50,16
25,32
14,64
8,128
5,256
6,512
15,1K
36,2K
39,8000
3,512
3,4K
7,2K
1,1
8,8K
3,2
6,597
3,2
1,2
1,2
1,2
3,2
8,16
4,8500
5,16
5,16
19,1
35,1
10,2
11,8
12,64
14,512
1,1
11,2
4,54
18,1
14,1
4,1
2,1
54,1
5,2
7,4
5,8
6,16
9,32
7,64
24,11
8,128
1,2
16,64
52,2
22,48
8,128
4,256
4,384
5,2
6,4
5,8
6,16
9,32
7,64
2,1
14,2
3,512
3,4
2,1K
3,1
21,4
3,1000
30,1
11,1000
1,1
29,1
11,1
5,2
7,4
5,8
6,16
8,32
7,64
11,4
3,1
2,2
5,4
3,8
3,16
3,32
7,128
8,256
13,1
19,1
3,2
9,4
5,4
5,8
6,16
6,32
9,64
15,128
23,256
4,1
5,512
9,256
8,256
5,1K
32,1
6,2
7,4
6,8
6,16
9,32
7,64
5,1
4,2
6,2
7,4
6,8
6,16
9,32
8,64
11,16
3,2
38,1
7,1
21,1
3,2
8,2
40,256
36,288
3,2
11,1
11,16
6,32
6,800
25,1K
6,64
9,32
15,64
1,2
2,1
2,1
14,32
9,32
1,2
11,1
26,96
1,32
3,4
3,8
3,16
3,32
3,4
3,8
3,16
3,32
21,64
21,64
1,1
15,4
4,32
112,96
8,1
3,2
4,64
13,1
1,4
8,8
85,2K
81,2K
3,36
11,1
11,2
11,4
12,8
11,16
12,32
12,64
12,128
13,256
12,512
17,1K
8,1
3,36
1,72
1,144
3,2
1,4
4,1
8,8
4,1
4,2
4,4
4,8
4,16
4,32
5,64
5,128
5,256
5,512
9,1K
9,2K
3,16
52,256
14,2K
1,2
1,32
2,1
180,96
4,1
8,32
5,1
5,2
2,32
32,288
8,2
5,2
4,4
5,2
9,8
6,16
4,1
6,64
4,128
3,36
5,32
3,108
3,108
9,2
4,1
10,1
4,1
3,108
2,1
4,1
2,1
2,1
4,1
7,1
71,2
1,1
13,1
5,3
1,1
42,1
45,1
1,1
5,120
1,1
2,1
1,1
8,1
30,600
11,1000
26,96
26,96
15,64
18,64
22,64
25,128
24,128
26,96
36,96
41,96
36,96
24,15
12,1
12,1
65,1
25,1000
5,1
9,1000
16,1000
32,1
26,1
3,1
30,600
11,1
2,1
2,1
19,1
3,1
1,18
1,18
6,18
23,18
7,1
7,18
131,96
181,96
10,256
7,32
9,1
79,4
51,4
1,2
1,4
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
1,18
1,18
4,1000
12,1000
1,8
1,512
1,1K
1,2K
2,4K
26,1000
9,1000
31,2400
25,1000
1,2K
1,1K
1,512
1,512
1,1K
1,2K
1,512
1,1K
1,2K
8,1000
2,1
14,999
1,1
2,1
30,512
12,1
20,256
20,256
30,512
1,1K
1,2K
1,4K
13,1
55,1
70,96
44,1
90,96
4,96
1,2
1,2
1,1
2,1
2,1
31,512
1,2
30,512
20,256
21,256
17,16
4,2
4,8
8,1K
3,1000
11,1000
29,512
30,512
20,256
20,256
2,162
2,4K
1,1K
1,2K
4,2
17,2K
183,96
4,8
5,8
20,2400
11,8
25,1000
9,1000
59,100
26,1000
75,4000
135,96
10,1
41,4
3,1000
9,1000
12,1000
28,4
2,2
2,4
4,8
2,16
2,2
2,4
2,8
3,16
3,32
4,2
4,4
4,8
2,16
4,32
2,32
1,2
1,4
1,8
3,16
12,1000
25,1000
26,1000
26,1
14,2K
24,2K
8,2K
9,2K
5,2K
4,1
150,256
8,8500
4,1
30,512
30,512
30,512
20,256
20,256
20,256
49,512
120,96
1,4K
1,4K
2,144
4,8500
3,144
4,1
31,1
4,4
2,1
22,1
4,8
5,144
4,8
1,2K
6,144
6,144
4,8
7,144
9,144
9,144
6,8
1,8
2,16
5,32
12,32
58,3K
12,4
5,1
5,128
2,8
7,1
2,16
3,32
2,64
9,4K
3,1
9,4K
2,128
30,1
58,512
1,1
16,1
34,1K
3,144
1,1
1,16
6,144
17,1
7,144
7,144
8,144
9,144
11,1
21,1
253,96
3,2
13,1
9,512
4,2
26,2K
9,128
4,2
3,2
159,384
14,1
46,2000
3,1000
1,2
1,1
11,1000
8,8500
2,32
11,1000
5,128
11,1
1,1
4,2
1,1
4,2
50,1
4,128
4,1
18,8
19,64
20,512
1,2
1,4
1,8
4,16
6,1
1,16
1,16
1,16
198,128
2,16
185,1K
2,4
2,8
3,16
5,32
8,64
22,2K
46,512
2,16
2,16
2,1
2,16
14,1
45,512
2,16
4,8
46,512
2,16
21,1
3,16
6,1
1,2
2,16
2,16
2,16
34,1
6,1
2,1
18,1
13,4
16,64
11,128
2,64
3,64
14,4
2,64
3,64
7,8500
3,64
3,64
2,64
2,64
2,1
2,64
2,64
22,1
34,4
1,1
1,4
15,1000
25,1000
43,2K
26,1000
29,2K
5,2K
107,96
18,2K
4,32
4,64
4,8500
4,128
4,256
3,1000
7,32
94,90
11,1000
8,64
7,128
29,1K
8,256
17,1
1,1
1,4
2,16
1,1
1,4
2,16
3,1
2,1
4,1
3,1
4,1
4,1
7,512
9,2K
7,16
7,8
7,4
9,1000
322,96
12,1000
32,512
1,1
2,1
47,4
27,1000
34,4
26,1000
10,256
10,512
10,1K
5,1000
11,1000
11,144
13,144
14,144
15,144
17,144
9,1
17,128
21,1000
7,9200
3,8500
9,2K
16,2K
1,50
3,1
4,2K
3,2K
7,2K
5,2K
6,2K
2,1
1,2
11,4K
1,4
34,512
17,1
4,8
1,1
1,1
1,1
1,1
1,1
16,4
2,1
3,1000
2,1
3,1
9,1000
11,1000
4,1
5,1
33,512
1,1
16,2
15,2
15,2
15,2
15,2
12,2
26,2
24,2
26,2
26,2
26,2
24,2
1,1
22,2K
8,1000
31,512
27,1000
27,2K
3,1000
26,1000
35,512
6,1
6,1
51,1
29,5088
25,128
2,1
2,1
1,1
6,5088
1,1
27,8K
1,1
1,1
9,2K
9,2K
8,2K
7,2K
16,2K
16,2K
18,8K
5,9000
2,8500
9,1
3,1
1,1
1,1
9,1
1,1
1,1
1,1
1,1
6,1
1,1
1,1
55,8K
1,1
6,96
1,1
1,1
1,1
1,1
3,8500
1,1
