JobID,UID,ReqNodes,TimelimitRaw,ElapsedRaw
263167,58366,1,60,668
263168,58366,1,60,660
263169,58366,1,60,660
263170,58366,1,60,670
263171,58366,1,60,670
263172,58366,1,60,683
263173,58366,1,60,665
263174,58366,1,60,668
263175,58366,1,60,683
263176,58366,1,60,667
263177,58366,1,60,670
263178,58366,1,60,684
263179,58366,1,60,669
263180,58366,1,60,683
263181,58366,1,60,682
263182,58366,1,60,668
263183,58366,1,60,682
263184,58366,1,60,682
263185,58366,1,60,681
263186,58366,1,60,686
263187,58366,1,60,684
263188,58366,1,60,668
263189,58366,1,60,684
263190,58366,1,60,668
263191,58366,1,60,681
263192,58366,1,60,683
263193,58366,1,60,681
263194,58366,1,60,668
263195,58366,1,60,682
263196,58366,1,60,684
263197,58366,1,60,684
263198,58366,1,60,657
263199,58366,1,60,683
263200,58366,1,60,682
263201,58366,1,60,681
263202,58366,1,60,667
263203,58366,1,60,683
263204,58366,1,60,669
263205,58366,1,60,670
263206,58366,1,60,665
263207,58366,1,60,669
263208,58366,1,60,664
263209,58366,1,60,657
263210,58366,1,60,669
263211,58366,1,60,685
263212,58366,1,60,666
263213,58366,1,60,670
263214,58366,1,60,684
263215,58366,1,60,668
263216,58366,1,60,666
263217,58366,1,60,668
263218,58366,1,60,683
263219,58366,1,60,667
263220,58366,1,60,685
263221,58366,1,60,683
263222,58366,1,60,667
263223,58366,1,60,683
263224,58366,1,60,684
263225,58366,1,60,682
263226,58366,1,60,683
263227,58366,1,60,684
263228,58366,1,60,683
263229,58366,1,60,685
263230,58366,1,60,668
263231,58366,1,60,683
263232,58366,1,60,665
263233,58366,1,60,683
263234,58366,1,60,680
263235,58366,1,60,684
263236,58366,1,60,685
263237,58366,1,60,684
263238,58366,1,60,665
263239,58366,1,60,680
263240,58366,1,60,682
263241,58366,1,60,682
263242,58366,1,60,666
263243,58366,1,60,684
263244,58366,1,60,659
263245,58366,1,60,682
263246,58366,1,60,668
263247,58366,1,60,667
263248,58366,1,60,0
263249,58366,128,60,0
263250,58467,1K,60,0
263251,58467,2K,60,0
263252,11707,55,480,9077
263253,58707,473,120,0
263254,58707,472,120,0
263255,58707,471,120,0
263256,58707,470,120,0
263257,58707,1,120,380
263258,58707,400,120,0
263259,58707,200,120,0
263260,58707,100,120,169
263261,58707,100,120,0
263262,58707,100,120,0
263263,58707,100,120,139
263264,58707,460,120,1136
263264,58707,460,120,1136
263265,58707,64,120,3949
263266,58707,200,120,0
263267,58584,64,120,4525
263268,17167,34,480,0
263269,58584,64,120,887
263270,58467,2K,60,246
263271,58467,4K,60,0
263272,58467,2K,60,3603
263273,58467,4K,60,0
263274,17100,8,120,7211
263275,58584,64,120,1992
263264,58707,460,120,1315
263276,58707,13,120,8
263277,11707,55,480,14495
263278,58707,16,60,2092
263279,58707,16,60,2104
263280,58707,16,60,2095
263281,58707,16,60,2096
263282,58707,16,60,2108
263283,58707,16,60,2066
263284,58707,16,60,2075
263285,58707,16,60,2058
263286,58707,16,60,2066
263287,58707,16,60,155
263288,58707,16,60,322
263289,58707,16,60,3389
263290,58707,16,60,3619
263291,58707,16,60,2120
263292,58707,16,60,2086
263293,58707,16,60,1937
263294,58707,16,60,2120
263295,58707,16,60,2114
263296,58707,16,60,2089
263297,58707,16,60,2094
263298,58707,16,60,2085
263299,58707,16,60,178
263300,58707,16,60,2112
263301,58707,16,60,2090
263302,58707,16,60,2118
263303,58707,16,60,2086
263304,58707,16,60,2081
263305,58707,16,60,2073
263306,58584,64,120,946
263307,6432,1,30,1209
263308,6432,1,15,65
263309,6432,16,15,437
263310,6432,1,45,265
263311,6432,4,45,312
263312,6432,1,45,243
263313,6432,4,45,317
263314,6432,16,45,351
263315,6432,1K,45,0
263316,6432,1,15,114
263317,6432,1,15,211
263318,6432,1,15,187
263319,6432,1,15,284
263320,6432,1,15,211
263321,6432,1,15,317
263322,6432,1,15,323
263323,58584,64,120,1183
263324,11685,2K,60,2389
263325,58707,64,120,4395
263326,58707,64,120,3751
263327,58707,64,120,5964
263328,58707,64,120,4477
263329,58707,64,120,6151
263330,58707,64,120,7213
263331,58707,64,120,4791
263332,58707,64,120,5529
263333,58584,64,120,365
263334,58584,64,120,638
263335,16736,1,60,0
263336,16736,1,60,0
263337,16736,1,60,565
263277,11707,55,480,480
263338,16736,4.50K,240,27
263339,16736,2304,240,20
263277,11707,55,480,10100
263340,16736,2K,240,19
263341,16736,1,60,1681
263342,16736,4.50K,240,185
263343,16736,4.50K,240,90
263344,16736,4.50K,240,155
263345,16736,4.50K,240,384
263346,16736,4.50K,240,869
263347,16736,4.50K,240,180
263348,16736,4.50K,240,1381
263349,16736,4.50K,240,634
263350,17096,1152,45,2389
263351,17096,1152,45,2712
263352,16736,4.50K,240,219
263353,16736,4.50K,240,455
263354,16736,4.50K,240,1654
263355,16736,4.50K,240,73
263356,16736,4.50K,240,1009
263357,11685,1,60,0
263358,58707,1,60,0
263359,58707,1,60,9
263360,11707,58,480,669
263360,11707,58,480,6569
263361,16736,4.50K,240,153
263362,16736,4.50K,240,48
263363,16736,4.50K,240,48
263364,16736,4.50K,240,1704
263360,11707,58,480,15717
263365,11647,4K,60,22
263366,63064,16,360,0
263367,63064,16,360,0
263368,63064,16,360,0
263369,63064,16,60,5
263370,63064,16,60,0
263371,63064,16,60,1282
263372,58584,16,120,326
263373,7391,3000,30,38
263374,58584,32,120,0
263375,63064,400,60,921
263376,58584,32,60,1286
263377,58584,64,120,0
263378,58584,64,60,706
263379,58584,64,30,225
263380,58584,64,60,882
263381,16736,64,240,0
263382,16736,64,240,0
263383,16736,64,60,0
263384,16736,64,240,0
263385,16736,64,32,666
263386,16736,64,23,0
263387,16736,64,21,670
263388,16736,64,15,8
263389,16736,64,13,527
263390,63064,16,240,0
263391,63064,16,240,0
263392,63064,16,10,0
263393,17167,36,480,0
263394,63064,16,10,0
263395,63064,16,1,0
263396,63064,16,240,13184
263397,6432,1,30,1250
263398,6432,1,15,109
263399,6432,16,15,911
263400,6432,1,45,800
263401,6432,4,45,815
263402,6432,1,45,828
263403,6432,4,45,819
263404,6432,16,45,1032
263405,6432,1K,45,636
263406,6432,1,15,682
263407,6432,1,15,789
263408,6432,1,15,765
263409,6432,1,15,862
263410,6432,1,15,789
263411,6432,1,15,893
263412,6432,1,15,902
263413,63064,300,180,3745
263414,17167,35,480,228
263414,17167,35,480,176
263415,17028,4,15,0
263414,17167,35,480,40
263360,11707,58,480,2030
263414,17167,35,480,201
263414,17167,35,480,160
263414,17167,35,480,160
263414,17167,35,480,105
263414,17167,35,480,1404
263416,17028,4,15,11
263417,5987,4,15,0
263360,11707,58,480,103
263414,17167,35,480,26337
263418,11707,58,480,285
263419,11707,58,480,59
263420,11707,58,480,41
263421,63064,299,180,258
263422,63064,300,180,5958
263423,17100,1,120,2459
263424,11707,61,480,1193
263425,11707,61,480,11
263426,11707,61,480,56
263427,11707,61,480,57
263428,11707,61,480,288
263429,17047,64,120,653
263430,11707,61,480,430
263430,11707,61,480,1672
263431,58707,1,60,662
263432,17047,64,120,1
263433,17047,64,120,756
263434,17047,64,120,855
263430,11707,61,480,4576
263435,17047,64,120,737
263430,11707,61,480,177
263430,11707,61,480,2422
263436,17047,16,120,299
263437,17047,16,120,451
263438,17047,16,120,467
263439,17047,16,120,451
263440,17047,1,120,0
263441,17047,1,120,0
263442,17047,1,120,0
263443,17028,4,15,3
263444,17028,4,15,6
263445,17028,4,15,3
263446,17028,4,15,6
263447,17028,4,15,11
263448,17028,4,15,11
263449,17028,4,15,5
263450,17028,4,15,8
263451,17028,4,15,6
263452,17028,4,15,4
263453,17028,4,15,3
263454,17028,4,15,3
263455,17028,4,15,8
263456,17028,4,15,9
263457,17028,4,15,6
263458,17028,4,15,185
263459,17028,4,15,12
263460,17028,1,1,0
263461,17028,1,1,0
263462,17028,1,1,0
263463,17028,1,1,0
263464,17028,4,15,3
263465,17028,4,15,4
263466,17028,4,15,2
263467,17028,4,15,3
263468,17028,4,15,11
263469,17028,4,15,9
263470,17028,4,15,8
263471,17028,4,15,5
263472,17028,1,1,0
263473,17028,1,1,0
263474,17028,1,1,1
263475,17028,1,1,1
263476,17028,8,15,7
263477,17028,8,15,8
263478,17028,8,15,6
263479,17028,8,15,9
263480,17028,8,15,22
263481,17028,8,15,19
263482,17028,8,15,15
263483,17028,8,15,384
263484,58584,64,30,685
263485,17028,1,1,0
263486,17028,1,1,0
263487,11707,54,480,2275
263488,17047,1,120,0
263490,17066,75,480,253
263492,58707,64,120,4110
263493,58707,64,120,4590
263494,58707,64,120,4475
263495,58707,64,120,4560
263490,17066,75,480,223
263490,17066,75,480,601
263497,17047,1,120,0
263500,17047,1,120,4
263501,17047,1,120,42
263502,17047,16,120,321
263503,58584,64,60,1480
263504,17047,1,120,188
263490,17066,75,480,8295
263505,17047,16,120,474
263506,17047,16,120,325
263487,11707,54,480,1604
263507,17047,1,120,180
263508,17047,1,120,7207
263487,11707,54,480,24939
263509,17047,16,120,8
263510,17047,16,120,6
263511,17047,16,120,158
263512,17028,1,1,0
263513,6432,1,30,1271
263514,6432,1,15,94
263515,6432,16,15,508
263516,6432,1,45,879
263517,6432,4,45,1077
263518,6432,1,45,1004
263519,6432,4,45,994
263520,6432,16,45,672
263521,6432,1K,45,832
263522,6432,1,15,886
263523,6432,1,15,851
263524,6432,1,15,812
263525,6432,1,15,901
263526,6432,1,15,857
263527,6432,1,15,901
263528,6432,1,15,901
263529,17047,16,120,8
263530,17047,16,120,9
263531,17047,16,120,304
263532,58584,64,60,2325
263533,17047,16,120,305
263534,17047,16,120,306
263535,17047,16,120,307
263536,17047,64,120,615
263537,17047,64,120,15
263538,17047,64,120,521
263539,17047,256,120,1660
263540,17028,1,1,0
263541,17047,256,120,245
263542,17047,256,120,0
263543,17047,256,120,1378
263544,17047,1K,120,2210
263547,58707,64,120,4578
263548,58707,64,120,4448
263549,58707,64,120,4360
263550,58707,64,120,4585
263551,58707,64,120,4352
263552,58707,64,120,4546
263553,58707,64,120,4660
263554,58707,64,120,4711
263555,11707,53,480,9446
263556,17096,1,5,0
263557,17066,74,480,4778
263558,58707,64,120,278
263559,58707,64,120,278
263560,58707,64,120,248
263561,58707,64,120,248
263562,58707,64,120,248
263563,58707,64,120,248
263564,58707,64,120,248
263565,58707,64,120,248
263566,58707,64,120,4367
263567,58707,64,120,4125
263568,58707,64,120,4343
263569,58707,64,120,3637
263570,58707,64,120,4178
263571,58707,64,120,4320
263572,58707,64,120,7224
263573,58707,64,120,4146
263574,58707,900,360,0
263575,58707,900,360,0
263576,58707,900,360,0
263577,58707,900,360,0
263578,58707,900,120,1313
263579,58707,900,120,564
263580,58707,900,120,651
263581,58707,900,120,673
263582,17096,1152,45,382
263583,17096,1152,45,367
263557,17066,74,480,5123
263584,17096,1152,45,2705
263585,17096,1152,45,2705
263586,58707,900,360,0
263587,58707,900,360,0
263588,58707,900,360,0
263589,58707,900,360,0
263590,58467,2K,60,0
263591,58467,2K,60,0
263592,58707,900,120,556
263593,58707,900,120,0
263594,58467,1K,60,103
263595,58467,2K,60,272
263596,39834,2,45,50
263597,39834,5951,45,632
263598,17047,1,120,0
263599,39834,5949,45,545
263600,39834,4K,45,1281
263601,39834,4K,45,553
263602,39834,1,45,37
263603,39834,1,45,32
263604,39834,2,45,47
263605,39834,2,45,208
263606,39834,4,45,55
263607,39834,4,45,208
263608,39834,8,45,62
263609,39834,8,45,1690
263610,39834,16,45,74
263611,39834,16,45,1690
263612,39834,32,45,87
263613,39834,32,45,1683
263614,39834,64,45,104
263615,39834,64,45,1682
263616,39834,128,45,113
263617,39834,128,45,221
263618,39834,256,45,214
263619,39834,256,45,214
263620,39834,512,45,182
263621,39834,512,45,387
263622,39834,1K,45,661
263623,39834,1K,45,12
263624,39834,2K,45,703
263625,39834,2K,45,379
263626,39834,4K,45,222
263627,39834,4K,45,387
263630,39834,1,45,37
263631,39834,1,45,34
263632,39834,2,45,47
263633,39834,2,45,253
263634,39834,4,45,56
263635,39834,4,45,609
263636,39834,8,45,67
263637,39834,8,45,253
263638,39834,16,45,71
263639,39834,16,45,808
263640,39834,32,45,77
263641,39834,32,45,1588
263642,39834,64,45,104
263643,39834,64,45,1522
263644,39834,128,45,153
263645,39834,128,45,167
263646,39834,256,45,151
263647,39834,256,45,181
263648,39834,512,45,302
263649,39834,512,45,302
263650,39834,1K,45,647
263651,39834,1K,45,165
263652,39834,2K,45,678
263653,39834,2K,45,330
263654,39834,4K,45,0
263655,39834,4K,45,0
263656,39834,5.50K,45,0
263657,39834,5.50K,45,0
263658,39834,1,45,38
263659,39834,1,45,36
263660,39834,2,45,50
263661,39834,2,45,286
263662,39834,4,45,59
263663,39834,4,45,291
263664,39834,8,45,67
263665,39834,8,45,1231
263666,39834,16,45,72
263667,39834,16,45,291
263668,39834,32,45,291
263669,39834,32,45,291
263670,39834,64,45,108
263671,39834,64,45,232
263672,39834,128,45,253
263673,39834,128,45,312
263674,39834,256,45,148
263675,39834,256,45,50
263676,39834,512,45,338
263677,39834,512,45,2711
263678,39834,1K,45,824
263679,39834,1K,45,306
263680,39834,2K,45,0
263681,39834,2K,45,0
263682,39834,4K,45,0
263683,39834,4K,45,0
263684,58707,900,360,662
263685,58707,900,360,661
263686,58707,900,360,623
263687,58707,900,360,661
263688,58467,32,60,692
263689,58707,64,120,3412
263690,58707,64,120,4132
263691,58707,64,120,4392
263692,58707,64,120,4327
263693,11707,53,480,9256
263694,58584,200,120,3223
263695,58584,200,120,789
263696,58584,200,120,300
263697,58584,200,120,1315
263698,58584,200,120,1404
263699,58584,200,120,620
263700,58584,200,120,1165
263701,58584,200,120,1417
263702,58584,200,120,1218
263703,58584,200,120,669
263704,58584,200,120,368
263705,58584,200,120,220
263706,58584,200,120,190
263707,58584,200,120,270
263708,58584,200,120,308
263709,58584,200,120,308
263710,58584,200,120,277
263711,58584,200,120,345
263712,58584,200,120,367
263713,58584,200,120,1421
263714,58584,200,120,217
263715,58584,200,120,379
263716,58584,200,120,672
263717,58584,200,120,307
263696,58584,200,120,1171
263718,58584,200,120,385
263719,58584,200,120,428
263720,58584,200,120,195
263705,58584,200,120,216
263706,58584,200,120,216
263721,58584,200,120,805
263707,58584,200,120,136
263722,58584,119,120,800
263704,58584,200,120,68
263708,58584,200,120,271
263709,58584,200,120,603
263710,58584,200,120,376
263714,58584,200,120,376
263704,58584,200,120,1141
263705,58584,200,120,94
263706,58584,200,120,2771
263707,58584,200,120,1139
263711,58584,200,120,1328
263720,58584,200,120,256
263712,58584,200,120,530
263717,58584,200,120,483
263699,58584,200,120,810
263705,58584,200,120,441
263715,58584,200,120,488
263718,58584,200,120,1168
263695,58584,200,120,675
263703,58584,200,120,800
263708,58584,200,120,539
263719,58584,200,120,1045
263710,58584,200,120,972
263714,58584,200,120,314
263723,58584,200,120,805
263724,58584,63,120,791
263716,58584,200,120,205
263705,58584,200,120,1703
263709,58584,200,120,826
263717,58584,200,120,996
263712,58584,200,120,690
263715,58584,200,120,836
263714,58584,200,120,757
263716,58584,200,120,959
263708,58584,200,120,2313
263711,58584,200,120,0
263718,58584,200,120,90
263714,58584,200,120,108
263725,58584,198,120,1291
263726,58584,195,120,1306
263694,58584,200,120,1
263694,58584,200,120,276
263727,58584,197,120,1350
263725,58584,198,120,390
263728,58584,197,120,1068
263729,58584,199,120,310
263729,58584,199,120,644
263729,58584,199,120,542
263730,58467,2K,60,3602
263733,58707,900,360,7465
263734,58707,900,360,1665
263735,58707,900,360,2569
263736,58707,900,360,5256
263737,6432,1,30,1208
263738,6432,1,15,65
263739,6432,16,15,450
263740,6432,1,45,271
263741,6432,4,45,316
263742,6432,1,45,247
263743,6432,4,45,319
263744,6432,16,45,351
263745,6432,1K,45,933
263746,6432,1,15,111
263747,6432,1,15,209
263748,6432,1,15,185
263749,6432,1,15,282
263750,6432,1,15,211
263751,6432,1,15,317
263752,6432,1,15,322
263753,58707,1K,360,2304
263754,58707,1K,360,0
263755,58707,1K,360,0
263756,58707,1K,360,0
263757,58707,1K,360,0
263758,17096,1152,45,804
263759,17096,1152,45,808
263760,58707,900,360,0
263761,58707,900,360,0
263762,58707,900,360,0
263763,58707,900,360,0
263764,58707,3844,240,0
263765,58707,3844,180,0
263766,58707,900,360,0
263767,58707,900,360,0
263768,58707,64,120,440
263769,58707,64,120,474
263770,58707,64,120,444
263771,58707,64,120,444
263772,58707,64,120,444
263773,58707,64,120,444
263774,58707,64,120,444
263775,58707,64,120,444
263776,58707,64,120,444
263777,58707,64,120,444
263778,58707,64,120,444
263779,58707,64,120,444
263780,58707,64,120,444
263781,58707,64,120,443
263782,58707,64,120,443
263783,58707,64,120,383
263784,58707,64,120,383
263785,58707,64,120,383
263786,58707,64,120,383
263787,58707,64,120,383
263788,58707,64,120,383
263789,58707,64,120,383
263790,58707,64,120,383
263791,58707,64,120,383
263792,58707,64,120,383
263793,58707,64,120,353
263794,58707,64,120,353
263795,58707,64,120,353
263796,58707,64,120,353
263797,58707,64,120,353
263798,58707,64,120,353
263799,58707,64,120,352
263800,58707,64,120,352
263801,58707,64,120,352
263802,58707,64,120,352
263803,58707,64,120,352
263804,58707,64,120,352
263805,58707,64,120,352
263806,58707,64,120,352
263807,58707,64,120,352
263808,58707,64,120,352
263809,58707,64,120,352
263810,58707,64,120,352
263811,58707,64,120,352
263812,58707,64,120,352
263813,58707,64,120,352
263814,58707,64,120,352
263815,58707,64,120,352
263816,58707,64,120,352
263817,58707,64,120,352
263818,58707,64,120,352
263819,58707,64,120,352
263820,58707,64,120,0
263821,58707,64,120,6
263822,58707,64,120,321
263823,58707,64,120,321
263824,58707,64,120,320
263825,58707,64,120,320
263826,58707,64,120,320
263827,58707,64,120,320
263828,58707,64,120,321
263829,58707,64,120,321
263830,58707,64,120,321
263831,58707,64,120,321
263832,58707,64,120,321
263833,58707,64,120,321
263834,58707,64,120,321
263835,58707,64,120,321
263836,58707,64,120,321
263837,58707,64,120,321
263838,58707,64,120,321
263839,58707,64,120,321
263840,58707,64,120,321
263841,58707,64,120,321
263842,58707,64,120,321
263843,58707,64,120,321
263844,58707,64,120,321
263845,58707,64,120,321
263846,58707,64,120,321
263847,58707,64,120,321
263848,58707,64,120,321
263849,58707,64,120,321
263850,58707,64,120,321
263851,58707,64,120,291
263852,58707,64,120,290
263853,58707,64,120,291
263854,58707,64,120,291
263855,58707,64,120,0
263856,58707,900,360,0
263857,58707,900,360,0
263858,58707,900,60,3604
263859,58707,900,60,767
263860,58707,900,60,2424
263861,58707,900,60,3605
263862,58707,256,60,1512
263863,58707,256,60,1421
263864,58707,256,60,1418
263865,58707,256,60,1418
263866,58707,256,60,391
263867,58707,256,60,1886
263868,58707,256,60,1889
263869,58707,256,60,571
263870,58707,3200,240,0
263871,58707,900,60,2565
263872,58707,64,120,3500
263873,58707,900,60,2703
263874,58707,64,120,2690
263875,58707,64,120,2690
263876,58707,64,120,2630
263877,58707,64,120,2630
263878,58707,256,60,1083
263879,58707,256,60,955
263880,58707,256,60,983
263881,58707,900,60,1189
263882,58707,900,60,619
263883,58707,900,60,859
263884,58707,256,60,859
263885,58707,256,60,859
263886,58707,256,60,859
263887,58707,900,60,139
263888,58707,5K,60,377
263889,58707,5K,240,0
263890,58707,5K,60,345
263891,58707,3844,60,159
263892,58707,3844,60,972
263893,58707,900,60,3608
263894,17096,1,5,47
263895,17096,1,5,15
263896,17096,1,5,16
263897,17096,1,5,15
263898,17096,1152,45,554
263899,17096,1152,45,762
263900,58707,900,60,0
263901,58707,900,60,0
263902,58707,900,60,0
263903,58707,900,60,0
263904,58707,900,60,0
263905,58707,128,30,0
263906,58707,128,30,0
263907,58707,128,30,0
263908,58707,128,30,0
263909,58707,128,30,0
263910,58707,128,30,0
263911,58707,128,30,0
263912,58707,128,30,0
263913,58707,128,30,0
263914,58707,128,30,0
263915,58707,128,30,0
263916,58707,128,30,0
263917,58707,128,30,0
263918,58707,128,30,0
263919,58707,128,30,0
263920,58707,128,30,0
263921,58707,128,30,0
263922,58707,128,30,0
263923,58707,128,30,0
263924,58707,128,30,0
263925,58707,128,30,0
263926,58707,128,30,0
263927,58707,128,30,0
263928,58707,128,30,0
263929,58707,128,30,0
263930,58707,128,30,0
263931,58707,128,30,0
263932,58707,128,30,0
263933,58707,128,30,0
263934,58707,128,30,0
263935,58707,128,30,0
263936,58707,128,30,0
263937,58707,128,30,0
263938,58707,128,30,0
263939,58707,128,30,0
263940,58707,128,30,0
263941,58707,128,30,0
263942,58707,128,30,0
263943,58707,128,30,0
263944,58707,128,30,0
263945,58707,128,30,0
263946,58707,128,30,0
263947,58707,128,30,0
263948,58707,128,30,0
263949,58707,128,30,0
263950,58707,128,30,0
263951,58707,128,30,0
263952,58707,128,30,0
263953,58707,128,30,0
263954,58707,128,30,0
263955,58707,128,30,0
263956,58707,128,30,0
263957,58707,128,30,0
263958,58707,128,30,0
263959,58707,128,30,0
263960,58707,128,30,0
263961,58707,128,30,0
263962,58707,128,30,0
263963,58707,128,30,0
263964,58707,128,30,0
263965,58707,128,30,0
263966,58707,128,30,0
263967,58707,128,30,0
263968,58707,128,30,0
263969,58707,128,30,0
263970,58707,128,30,0
263971,58707,128,30,0
263972,58707,128,30,0
263973,58707,128,30,0
263974,58707,128,30,0
263975,58707,128,30,0
263976,58707,128,30,0
263977,58707,77,30,60
263978,58707,90,30,64
263979,58707,98,30,59
263980,58707,89,30,86
263981,58707,83,30,70
263982,58707,89,30,71
263983,58707,27,30,59
263984,58707,45,30,64
263985,58707,50,30,64
263986,58707,101,30,83
263987,58707,79,30,78
263988,58707,97,30,74
263989,58707,91,30,73
263990,58707,95,30,97
263991,58707,93,30,84
263992,58707,90,30,86
263993,58707,99,30,96
263994,58707,85,30,85
263995,58707,106,30,96
263996,58707,100,30,94
263997,58707,101,30,93
263998,58707,101,30,106
263999,58707,97,30,105
264000,58707,97,30,85
264001,58707,60,30,77
264002,58707,52,30,83
264003,58707,93,30,84
264004,58707,92,30,99
264005,58707,80,30,97
264006,58707,90,30,99
264007,58707,67,30,78
264008,58707,73,30,102
264009,58707,86,30,91
264010,58707,93,30,94
264011,58707,96,30,102
264012,58707,78,30,89
264013,58707,96,30,104
264014,58707,94,30,101
264015,58707,96,30,92
264016,58707,73,30,88
264017,58707,86,30,91
264018,58707,85,30,96
264019,58707,90,30,92
264020,58707,82,30,90
264021,58707,97,30,99
264022,58707,94,30,97
264023,58707,81,30,95
264024,58707,78,30,93
264025,58707,89,30,96
264026,58707,90,30,91
264027,58707,75,30,87
264028,58707,90,30,91
264029,58707,101,30,91
264030,58707,89,30,88
264031,58707,83,30,75
264032,58707,100,30,6
264033,58707,97,30,94
264034,58707,84,30,96
264035,58707,80,30,86
264036,58707,89,30,89
264037,58707,87,30,88
264038,58707,97,30,98
264039,58707,78,30,83
264040,58707,88,30,93
264041,58707,94,30,80
264042,58707,167,30,38
264043,58707,187,30,36
264044,58707,172,30,36
264045,58707,27,30,35
264046,58707,95,30,42
264047,58707,180,30,41
264048,58707,188,30,42
264049,58707,188,30,43
264050,58707,189,30,47
264051,58707,85,30,48
264052,58707,206,30,48
264053,58707,101,30,48
264054,58707,198,30,51
264055,58707,157,30,51
264056,58707,145,30,52
264057,58707,172,30,53
264058,58707,90,30,50
264059,58707,71,30,49
264060,58707,159,30,52
264061,58707,189,30,56
264062,58707,174,30,52
264063,58707,190,30,30
264064,58707,169,30,54
264065,58707,171,30,55
264066,58707,172,30,54
264067,58707,191,30,57
264068,58707,159,30,53
264069,58707,179,30,52
264070,58707,165,30,50
264071,58707,190,30,51
264072,58707,183,30,53
264073,58707,181,30,49
264074,58707,169,30,49
264075,58707,184,30,49
264076,58707,166,30,46
264077,58707,182,30,30
264078,58707,525,30,662
264079,58707,122,30,31
264080,58707,556,30,62
264081,58707,274,30,44
264082,58707,505,30,65
264083,58707,474,30,56
264084,58707,320,30,56
264085,58707,457,30,62
264086,58707,512,30,85
264087,58707,529,30,82
264088,58707,538,30,78
264089,58707,534,30,80
264090,58707,260,30,661
264091,58707,647,30,79
264092,58707,830,30,97
264093,58707,979,30,109
264094,58707,777,30,94
264095,58707,1041,30,103
264096,58707,1072,30,105
264097,58707,259,30,54
264098,58707,5162,30,275
264101,58707,42,120,704
264103,11707,51,480,22871
264104,58707,42,120,6
264105,58707,4169,120,80
264106,58707,4169,120,58
264107,58707,4169,120,14
264108,58707,4137,120,0
264111,58707,4109,120,56
264112,58707,256,60,369
264113,58707,256,60,366
264114,58707,256,60,366
264115,58707,256,60,366
264116,58707,256,60,363
264117,58707,256,60,363
264118,58707,256,60,358
264119,58707,256,60,355
264120,58707,256,60,355
264121,58707,256,60,355
264122,58707,256,60,327
264123,58707,256,60,324
264124,58707,256,60,324
264125,58707,256,60,324
264126,58707,256,60,321
264127,58707,256,60,321
264128,58707,256,60,0
264129,58707,256,60,0
264130,58707,256,60,0
264131,58707,256,60,0
264132,58707,256,60,0
264133,58707,256,60,0
264134,58707,900,60,404
264135,58707,900,60,401
264136,58707,900,60,401
264137,58707,900,60,401
264138,58707,64,120,237
264139,58707,64,120,237
264140,58707,64,120,237
264141,58707,64,120,234
264142,58707,64,120,234
264143,58707,64,120,234
264144,58707,64,120,231
264145,58707,64,120,231
264146,58707,64,120,231
264147,58707,64,120,18
264148,17028,1,1,1
264149,17028,1,1,0
264150,17028,1,1,0
264151,17028,1,1,1
264152,17028,8,15,13
264153,17028,8,15,376
264154,17028,1,1,11
264155,17028,8,15,8
264156,17028,8,15,6
264157,17028,8,15,9
264158,17028,8,15,7
264159,17028,8,15,22
264160,17028,8,15,21
264161,17028,1,1,0
264162,17028,1,1,0
264163,17028,1,1,1
264164,17028,1,1,0
264165,17028,8,15,10
264166,17028,8,15,173
264167,17047,1,120,2036
264169,17047,16,120,300
264170,17047,16,120,1235
264171,17047,16,120,167
264172,6432,1,30,1018
264173,6432,1,15,900
264174,6432,16,15,900
264175,6432,1,45,1406
264176,6432,4,45,1407
264177,6432,1,45,1408
264178,6432,4,45,1406
264179,6432,16,45,1407
264180,6432,1K,45,637
264181,6432,1,15,900
264182,6432,1,15,900
264183,6432,1,15,900
264184,6432,1,15,900
264185,6432,1,15,900
264186,6432,1,15,900
264187,6432,1,15,900
264188,11685,2K,60,3628
264189,17096,1152,45,582
264190,17096,1152,45,634
264191,58707,4476,120,495
264192,58707,39,30,54
264193,58707,47,30,66
264194,58707,52,30,60
264195,58707,52,30,62
264196,58707,55,30,57
264197,58707,44,30,64
264198,58707,16,30,42
264199,58707,21,30,48
264200,58707,36,30,51
264201,58707,65,30,62
264202,58707,60,30,55
264203,58707,65,30,54
264204,58707,53,30,57
264205,58707,60,30,76
264206,58707,66,30,70
264207,58707,55,30,76
264208,58707,71,30,66
264209,58707,65,30,72
264210,58707,59,30,84
264211,58707,89,30,79
264212,58707,80,30,61
264213,58707,83,30,74
264214,58707,65,30,0
264215,58707,92,30,65
264216,58707,58,30,64
264217,58707,49,30,78
264218,58707,89,30,81
264219,58707,85,30,81
264220,58707,75,30,78
264221,58707,85,30,81
264222,58707,68,30,70
264223,58707,55,30,69
264224,58707,83,30,80
264225,58707,91,30,82
264226,58707,92,30,83
264227,58707,75,30,85
264228,58707,91,30,97
264229,58707,91,30,82
264230,58707,85,30,73
264231,58707,68,30,78
264232,58707,84,30,72
264233,58707,80,30,93
264234,58707,88,30,73
264235,58707,78,30,84
264236,58707,92,30,81
264237,58707,89,30,80
264238,58707,76,30,78
264239,58707,67,30,84
264240,58707,84,30,82
264241,58707,85,30,79
264242,58707,68,30,76
264243,58707,82,30,74
264244,58707,94,30,79
264245,58707,85,30,73
264246,58707,71,30,81
264247,58707,82,30,88
264248,58707,86,30,84
264249,58707,67,30,69
264250,58707,63,30,66
